Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,TotalEnvSteps,Time,FPS
74,181.8084435096154,2.3133122213329504,174.12445,183.8513,401.0,401.0,401.0,1.883915283203125,-0.44896883,2.400237,0.038252288818359376,-2.817817,1.4426644,-0.05276811867952347,0.12421874701976776,-0.020485661923885345,-0.004197942093014717,0.7257913947105408,0.004800225142389536,80.0,0,1.03671133518219,0.0003,34.3287467956543,16.94938087463379,1184000,3815,312
75,182.07255358573718,1.2662279046079155,177.45247,183.39342,401.0,401.0,401.0,2.0533232421875,-0.05477377,2.487454,0.011469496726989745,-2.8234694,1.2254016,-0.025985319167375565,0.13056088984012604,-0.020345047116279602,-0.001682001049630344,0.7257913947105408,0.00443782564252615,80.0,0,1.0263887643814087,0.0003,34.32258987426758,16.92156219482422,1200000,3866,311
76,182.69939403044873,0.8497886371910449,179.85555,183.7873,401.0,401.0,401.0,2.0848974609375,0.50691116,2.461701,0.007714641571044922,-2.822096,0.6982147,-0.022230472415685654,0.14057812094688416,-0.02032371237874031,-0.0011143923038616776,0.7257913947105408,0.004060143604874611,80.0,0,1.0233807563781738,0.0003,34.31819534301758,16.89419174194336,1216000,3918,306
77,182.41381209935898,1.2818692102504066,176.08041,183.63094,401.0,401.0,401.0,2.046835693359375,0.7866692,2.4599533,0.013572052001953125,-2.861064,0.641938,-0.028087880462408066,0.13860821723937988,-0.020838811993598938,-0.0018012737855315208,0.7257913947105408,0.004246123135089874,80.0,0,1.0287896394729614,0.0003,34.313228607177734,16.867111206054688,1232000,3971,301
78,183.02248597756412,0.44488915738142026,181.75824,184.01941,401.0,401.0,401.0,2.0809814453125,1.0750557,2.5081854,0.009726375579833984,-2.848201,0.64011914,-0.024242203682661057,0.13922631740570068,-0.021109044551849365,-0.0018370486795902252,0.7257913947105408,0.004397297743707895,80.0,0,1.0277292728424072,0.0003,34.3098258972168,16.841087341308594,1248000,4050,204
79,182.7730994591346,0.5690440364002644,180.59518,183.62285,401.0,401.0,401.0,2.124204833984375,0.91016173,2.4644117,0.0026828014850616456,-2.8158069,0.59253335,-0.017198625952005386,0.14398400485515594,-0.020115934312343597,-0.0015999944880604744,0.7257913947105408,0.004029393196105957,80.0,0,1.0236746072769165,0.0003,34.30609893798828,16.815471649169922,1264000,4108,272
80,182.51632612179486,1.0537562012590755,178.34865,183.57692,401.0,401.0,401.0,2.040430419921875,0.8180737,2.4918394,0.015196759223937989,-2.8646343,0.8102844,-0.029712587594985962,0.14307180047035217,-0.02216416224837303,-0.00117458903696388,0.7257913947105408,0.004740433767437935,80.0,0,1.0307260751724243,0.0003,34.30166244506836,16.79025650024414,1280000,4163,291
81,182.2548828125,0.5668577410042208,180.43927,183.33928,401.0,401.0,401.0,1.99622509765625,1.1967309,2.5350983,0.023056804656982424,-2.8407805,0.6053018,-0.03757263347506523,0.12307292222976685,-0.02003004029393196,-0.0015580476028844714,0.7257913947105408,0.004315314348787069,80.0,0,1.0262902975082397,0.0003,34.29672622680664,16.765625,1296000,4222,272
82,182.72305689102564,0.5306053796115304,180.46434,183.41188,401.0,401.0,401.0,2.16582666015625,0.9396519,2.5191793,-0.003748441934585571,-2.8886893,0.62705046,-0.010767387226223946,0.15275874733924866,-0.021219296380877495,-0.0003859829157590866,0.7257913947105408,0.004562918562442064,80.0,0,1.0251476764678955,0.0003,34.29317855834961,16.74164581298828,1312000,4274,308
83,183.04169170673077,0.4059277974134032,181.92314,184.04532,401.0,401.0,401.0,2.1346748046875,1.2841496,2.4631646,0.0040638093948364255,-2.8492656,0.7106448,-0.0185796357691288,0.15140320360660553,-0.02211213856935501,-0.0007180750253610313,0.7257913947105408,0.004551316145807505,80.0,0,1.0279550552368164,0.0003,34.290504455566406,16.71846580505371,1328000,4325,312
84,175.3247571113782,48.20457124695296,-121.81746,183.91061,401.0,401.0,401.0,2.109419921875,-0.5944691,2.4056377,-0.008461151123046875,-3.976329,0.7248509,-0.0060546742752194405,0.17278268933296204,-0.023515142500400543,-0.017938319593667984,0.7257913947105408,0.3317290246486664,80.0,0,1.013382077217102,0.0003,34.26651382446289,16.759838104248047,1344000,4375,319
85,183.05602714342947,0.5165430061391971,181.4983,183.86143,401.0,401.0,401.0,2.083862060546875,0.95846254,2.4623392,0.016494110107421876,-2.7811556,0.8475821,-0.031009934842586517,0.14659839868545532,-0.021559856832027435,-0.0024434246588498354,0.7257913947105408,0.004286773502826691,80.0,0,1.0310359001159668,0.0003,34.264442443847656,16.737049102783203,1360000,4424,328
86,183.4389147636218,0.34346188295064345,182.52924,183.94038,401.0,401.0,401.0,2.136699951171875,1.1601062,2.432561,0.005325294494628906,-2.832243,0.9211961,-0.019841117784380913,0.1552453637123108,-0.022141380235552788,-0.00077535753371194,0.7257913947105408,0.004263932351022959,80.0,0,1.0261164903640747,0.0003,34.26295852661133,16.714820861816406,1376000,4473,328
87,183.38733223157053,0.40279919707630313,182.41281,184.08234,401.0,401.0,401.0,2.116625,1.2346122,2.4514573,0.009040724754333497,-2.834666,0.6415601,-0.023556552827358246,0.1457553654909134,-0.021326567977666855,-0.0011502394918352365,0.7257913947105408,0.0040803393349051476,80.0,0,1.0252288579940796,0.0003,34.26139450073242,16.69313621520996,1392000,4522,328
88,183.22278145032053,0.2886093299018528,182.72101,183.85681,401.0,401.0,401.0,2.08080126953125,0.9613356,2.4921613,0.014896334648132325,-2.8241313,0.7341197,-0.0294121652841568,0.13451053202152252,-0.020965930074453354,-0.0031681591644883156,0.7257913947105408,0.004032513592392206,80.0,0,1.0253533124923706,0.0003,34.2595100402832,16.671878814697266,1408000,4575,301
89,183.31348908253204,0.3620218471014678,182.32059,183.90038,401.0,401.0,401.0,2.12660498046875,0.57092154,2.464264,0.006191516876220703,-2.8876274,0.88434935,-0.02070734277367592,0.14568397402763367,-0.021996192634105682,-0.00045675161527469754,0.7257913947105408,0.004547721240669489,80.0,0,1.027087688446045,0.0003,34.2579231262207,16.651012420654297,1424000,4655,198
90,183.37274639423077,0.3652647532261876,182.05133,184.20471,401.0,401.0,401.0,2.09517236328125,0.46552557,2.430729,0.014422378540039062,-2.8283212,0.7212953,-0.028938204050064087,0.1491134613752365,-0.022303633391857147,-0.0008866990101523697,0.7257913947105408,0.00446726568043232,80.0,0,1.0334577560424805,0.0003,34.25641632080078,16.630685806274414,1440000,4706,313
91,183.24535506810898,0.4625463017096482,182.03848,184.12553,401.0,401.0,401.0,2.0370992431640627,0.6799298,2.4158993,0.02349518394470215,-2.792084,0.793611,-0.03801100701093674,0.13821600377559662,-0.02175351232290268,-0.0009888398926705122,0.7257913947105408,0.0039810435846447945,80.0,0,1.0328689813613892,0.0003,34.25458526611328,16.610809326171875,1456000,4757,315
92,183.06087239583334,0.6815987946122756,180.52766,183.6963,401.0,401.0,401.0,2.092674560546875,0.7399622,2.4251277,0.015312768936157227,-2.8120093,0.77257717,-0.029828600585460663,0.1536848098039627,-0.02248143032193184,-0.0022442168556153774,0.7257913947105408,0.004495337139815092,80.0,0,1.0327969789505005,0.0003,34.25251388549805,16.591167449951172,1472000,4810,305
93,182.79607371794873,0.6071102435232338,181.00383,183.57726,401.0,401.0,401.0,2.0158245849609373,0.3876991,2.3967214,0.02862632751464844,-2.7999773,0.8641146,-0.043142158538103104,0.13772523403167725,-0.02216387912631035,-0.0018860942218452692,0.7257913947105408,0.004571356810629368,80.0,0,1.0390806198120117,0.0003,34.249855041503906,16.57179832458496,1488000,4871,260
94,183.29095302483975,0.31159531146168756,182.38327,183.87224,401.0,401.0,401.0,2.1697138671875,1.2075758,2.4339042,0.0030530877113342284,-2.8390508,0.6824347,-0.01756891794502735,0.1580694615840912,-0.022065026685595512,4.0756443922873586e-05,0.7257913947105408,0.004252051003277302,80.0,0,1.0289133787155151,0.0003,34.24840545654297,16.552976608276367,1504000,4932,263
95,183.23650340544873,0.29712387546381525,182.65573,183.76503,401.0,401.0,401.0,2.16497021484375,1.1661854,2.4570482,0.004675799369812011,-2.811943,0.6004782,-0.019191628322005272,0.15857058763504028,-0.022366026416420937,-3.707315772771835e-05,0.7257913947105408,0.00436361413449049,80.0,0,1.031501054763794,0.0003,34.24685287475586,16.534500122070312,1520000,4987,289
96,182.42584385016025,1.1902228270942665,179.9284,183.81154,401.0,401.0,401.0,1.96521826171875,0.5902728,2.425965,0.0376202392578125,-2.8188632,0.76210076,-0.05213606357574463,0.1247585266828537,-0.02106233686208725,-0.003982029389590025,0.7257913947105408,0.004567747935652733,80.0,0,1.039935827255249,0.0003,34.24374008178711,16.516355514526367,1536000,5040,302
97,177.60546875,35.13634158531591,-41.813534,183.79051,394.325,134.0,401.0,2.1915234375,-2.6960707,2.462226,-0.0090894193649292,-4.4041424,1.0814189,-0.0054264068603515625,0.1822929084300995,-0.022698521614074707,-0.006704746745526791,0.7257913947105408,0.06417647749185562,80.0,0,1.0263926982879639,0.0003,34.23549270629883,16.51146697998047,1552000,5096,287
98,183.0516576522436,0.35010630841070417,182.00993,183.77089,401.0,401.0,401.0,2.14314990234375,0.93507034,2.50724,0.008710584640502929,-2.830804,1.0733114,-0.023226410150527954,0.153189554810524,-0.022335220128297806,-0.0009225910762324929,0.7257913947105408,0.00430536363273859,80.0,0,1.0348273515701294,0.0003,34.233726501464844,16.49384307861328,1568000,5150,294
99,182.7626953125,0.5285541608644969,180.84546,183.73042,401.0,401.0,401.0,2.096428466796875,0.33973542,2.4152808,0.017131752014160156,-2.8256693,0.75534564,-0.031647585332393646,0.1414719969034195,-0.022091753780841827,-0.0026137589011341333,0.7257913947105408,0.004243893548846245,80.0,0,1.0369985103607178,0.0003,34.231510162353516,16.47646713256836,1584000,5204,297
100,183.13748247195514,0.3742194243560248,181.89229,183.85612,401.0,401.0,401.0,2.13707763671875,0.7866535,2.3877504,0.010943065643310547,-2.8819103,0.7750953,-0.025458890944719315,0.14763568341732025,-0.022197648882865906,-0.0016928381519392133,0.7257913947105408,0.004280082415789366,80.0,0,1.0294002294540405,0.0003,34.22993469238281,16.459672927856445,1600000,5256,307
